MSSubClass,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Neighborhood_Label,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,ExterQual_Ordinal,Neighborhood_Freq,Neighborhood_Target
-2.08840484005123,-0.545652367534297,0.10752851296697365,Pave,Grvl,Reg,Low,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,-1.5474633169182277,1.260349207232781,-0.802726230207881,1.062342697233526,Gable,CompShg,MetalSd,MetalSd,BrkFace,-0.8295024913358036,TA,TA,CBlock,TA,TA,No,Unf,-3.6695165730293247,Unf,-0.34533307435446614,-1.30342176766317,,GasA,Ex,Y,SBrkr,-0.8352107263121351,-0.7986806102277708,-0.12825180433396777,,-0.7972852816151909,-0.2787896591927671,-1.006255546919191,-0.7400498417697862,-1.0698083190923149,-0.24363358812630714,Gd,-0.2698631048157176,Typ,-0.923517836452693,Gd,Detchd,-1.322987773106873,Unf,-0.9952132382688648,-0.7385545471341746,TA,TA,Y,-1.3321035422819612,-1.1499137087539273,-0.45298405149461957,-0.12011250501298364,-0.3111191403079549,-0.06705641715739839,Gd,MnPrv,Shed,-0.0938647814513119,-0.8556022868230779,1.6425443037640497,WD,Abnorml,-0.8445646010708601,False,False,True,False,-0.662966252644612,0.012131402334504,-0.9687059404746836
-1.028358894830916,-0.002228420122428691,-0.1700401181091833,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,0.0128258220861691,0.3657634431949014,-1.8027683769568137,-1.6490260893205193,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,-0.8295024913358036,TA,TA,BrkTil,TA,TA,No,Unf,-3.6695165730293247,Unf,-0.34533307435446614,0.914527009330261,-0.1955605364379163,Grav,Fa,N,FuseF,-0.7024405436242898,-0.7986806102277708,-0.12825180433396777,,-0.7972852816151909,-0.2787896591927671,-1.006255546919191,-0.7400498417697862,-1.0698083190923149,-0.24363358812630714,Fa,-1.5650208531422654,Typ,0.6598172777597059,Gd,Detchd,-2.578630948007836,Unf,-0.9952132382688648,-1.3066093457631451,Fa,Po,P,-1.3321035422819612,0.5924401658712155,-0.45298405149461957,-0.12011250501298364,0.38079894874707143,-0.06705641715739839,Gd,MnPrv,Shed,-0.0938647814513119,-0.4855906641753234,0.8891280804965777,WD,Normal,-1.5103180181144624,False,False,True,False,-0.662966252644612,-0.6341214883008408,-1.0467615905491368
-2.08840484005123,-1.0582317965221164,-0.2600007222466511,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,-0.7673187474160292,-0.5288223208429784,-0.0693619892586636,-0.7775146936424333,Hip,CompShg,HdBoard,HdBoard,BrkFace,-0.8295024913358036,TA,TA,CBlock,TA,TA,No,BLQ,-0.4955071979738454,LwQ,1.3174783337142404,-0.8141683609734424,-0.1955605364379163,GasA,Ex,Y,SBrkr,0.1992426544394708,-0.7986806102277708,-0.12825180433396777,-0.7948345642369463,-0.7972852816151909,-0.2787896591927671,-1.006255546919191,-0.7400498417697862,0.1712048139177583,-0.24363358812630714,TA,-0.9174419789789916,Typ,0.6598172777597059,TA,Attchd,-0.4021827781795004,Unf,-0.9952132382688648,-0.6699962093686092,TA,TA,Y,-1.3321035422819612,0.24344369414969427,-0.45298405149461957,-0.12011250501298364,-0.3111191403079549,-0.06705641715739839,Gd,MnPrv,Shed,-0.0938647814513119,0.6244442037679402,0.1357118572291059,WD,Normal,1.1526956500599472,False,False,True,False,-0.662966252644612,-0.3879299109159476,-0.7710465859530654
-2.08840484005123,0.6561474455604764,0.28486319311136105,Pave,Grvl,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,2.3532595305927644,-0.5288223208429784,1.2306928015149488,1.1591772967533134,Hip,CompShg,VinylSd,VinylSd,Stone,-0.13231254343329077,Gd,TA,PConc,Ex,TA,Gd,GLQ,0.8804367552532324,Unf,-0.34533307435446614,0.0897855523390062,0.9018306084567345,GasA,Ex,Y,SBrkr,0.8610001061113125,-0.7986806102277708,-0.12825180433396777,0.26471850100182587,1.1459239674782795,-0.2787896591927671,0.8558496252235976,-0.7400498417697862,-1.0698083190923149,-0.24363358812630714,Ex,-0.2698631048157176,Typ,0.6598172777597059,Ex,Attchd,1.27200812168845,Fin,1.778299352046159,2.219248025037362,TA,TA,Y,0.7591859153563091,-1.1499137087539273,-0.45298405149461957,-0.12011250501298364,-0.3111191403079549,-0.06705641715739839,Gd,MnPrv,Shed,-0.0938647814513119,0.9944558264156949,0.8891280804965777,WD,Normal,1.8184490671035496,False,False,True,False,1.2183517746369543,-0.9880218807916248,1.398905425032093
-0.1923588083772224,0.581050680890197,0.1497887205551556,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,0.7929703915883676,1.260349207232781,-1.1360736124575253,0.1424140017955464,Gable,CompShg,BrkFace,BrkFace,BrkFace,-0.8295024913358036,Gd,TA,CBlock,Gd,TA,No,Rec,-0.6047438417829216,Unf,-0.34533307435446614,0.5464220652494185,-0.018038374674366392,GasA,Gd,Y,SBrkr,-0.37724296654521594,1.662807457530544,-0.12825180433396777,0.7942403287665724,-0.7972852816151909,-0.2787896591927671,-1.006255546919191,1.2586561980679185,0.1712048139177583,-0.24363358812630714,Gd,-0.2698631048157176,Typ,0.6598172777597059,Gd,Attchd,-1.7415354980738609,Fin,-0.9952132382688648,-1.365373635276487,Fa,TA,Y,-1.3321035422819612,-1.1499137087539273,-0.45298405149461957,-0.12011250501298364,1.8894580089457367,-0.06705641715739839,Gd,MnPrv,Shed,-0.0938647814513119,-0.1155790415275688,-1.3711205893058376,WD,Normal,-1.0110029553317603,False,False,True,False,1.2183517746369543,-0.7879912241663991,0.6906270389958461
0.05706018556867558,-0.20842944066404684,0.22518471117179395,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,1.573114961090566,-0.5288223208429784,0.8306759428153757,0.5297523998746957,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.2972932776875248,Gd,TA,PConc,Gd,TA,Av,LwQ,-1.856272734822895,ALQ,0.09677429256737,1.4876524285953705,0.5434212061825269,GasA,Ex,Y,SBrkr,0.43698598082371476,2.0568354413761374,-0.12825180433396777,1.16298733348952,-0.7972852816151909,-0.2787896591927671,0.8558496252235976,1.2586561980679185,1.4122179469278315,-0.24363358812630714,Gd,1.672873517674104,Typ,0.6598172777597059,TA,Attchd,0.7278960792313661,RFn,1.778299352046159,1.4357241648594714,TA,TA,Y,0.7358506953813555,0.5924401658712155,-0.45298405149461957,-0.12011250501298364,-0.3111191403079549,-0.06705641715739839,Gd,MnPrv,Shed,-0.0938647814513119,1.7344790717112035,-0.6177043660383658,WD,Normal,0.4869422330163447,False,False,True,False,1.2183517746369543,-1.064956748724404,2.585598180188617
-2.08840484005123,0.679976687869648,0.07104326470917967,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,Veenker,Norm,Norm,1Fam,1Story,-0.7673187474160292,2.154934971270661,0.1973159165410517,0.9655080977137388,Gable,CompShg,Plywood,Plywood,BrkFace,-0.8295024913358036,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,1.0032719005712634,Unf,-0.34533307435446614,-0.6510838920768666,0.7002979128317741,GasA,TA,Y,SBrkr,0.6169104500848448,-0.7986806102277708,-0.12825180433396777,-0.08108402678189602,1.1459239674782795,-0.2787896591927671,0.8558496252235976,-0.7400498417697862,0.1712048139177583,-0.24363358812630714,Gd,-0.2698631048157176,Typ,0.6598172777597059,Fa,Attchd,-0.0673445982059103,RFn,0.391543056888647,0.3387907606104248,TA,TA,Y,-1.3321035422819612,-0.45205229507814154,-0.45298405149461957,-0.12011250501298364,1.3916169240078937,-0.06705641715739839,Gd,MnPrv,Shed,-0.0938647814513119,0.2544325811201857,-0.6177043660383658,WD,Normal,1.9848874213644505,False,False,True,False,1.2183517746369543,-1.3726962204555206,1.2429537826342256
-0.1923588083772224,0.04330179438063127,0.17703508857647796,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,-1.5474633169182277,1.260349207232781,-2.0027768063066005,0.7718388986741641,Gable,CompShg,MetalSd,HdBoard,BrkFace,-0.8295024913358036,TA,TA,CBlock,Fa,TA,No,Unf,-3.6695165730293247,Unf,-0.34533307435446614,0.0012539835094365,,GasA,Gd,N,SBrkr,-2.8364555043472426,0.5068337940799178,-0.12825180433396777,-0.3110420124335331,-0.7972852816151909,-0.2787896591927671,-1.006255546919191,1.2586561980679185,-1.0698083190923149,-0.24363358812630714,TA,-0.2698631048157176,Min2,-0.923517836452693,Gd,Detchd,-1.1555686831200782,Unf,-0.9952132382688648,-0.3663807135496765,Fa,TA,Y,0.4969758690129544,-0.38274593016473235,-0.45298405149461957,-0.12011250501298364,-0.3111191403079549,-0.06705641715739839,Gd,GdWo,Shed,-0.0938647814513119,-0.4855906641753234,-0.6177043660383658,WD,Normal,-0.8445646010708601,False,False,True,False,-0.662966252644612,0.012131402334504,-0.9687059404746836
-2.08840484005123,-0.002228420122428691,0.09667839193696609,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,-0.7673187474160292,0.3657634431949014,-0.1360314657085925,-0.8743492931622205,Gable,CompShg,Plywood,Plywood,BrkFace,0.5264076968186461,TA,TA,CBlock,TA,TA,Mn,BLQ,0.5615892330461109,Rec,0.7526333927232763,-0.8747425922778849,0.27674250413325163,GasA,Ex,Y,SBrkr,0.05911701898570277,-0.7986806102277708,-0.12825180433396777,-1.0996126590420414,-0.7972852816151909,-0.2787896591927671,-1.006255546919191,1.2586561980679185,0.1712048139177583,-0.24363358812630714,TA,-0.2698631048157176,Typ,0.6598172777597059,Po,Attchd,-0.485892323172898,RFn,0.391543056888647,0.1037336025570577,TA,TA,Y,-1.3321035422819612,0.18192625242096652,-0.45298405149461957,-0.12011250501298364,-0.3111191403079549,-0.06705641715739839,Gd,MnPrv,Shed,-0.0938647814513119,1.7344790717112035,0.8891280804965777,WD,Normal,-0.012372829766357,False,False,True,False,-0.662966252644612,1.920116127067427,-0.5828066592591058
-2.08840484005123,-0.3300323942460375,-0.32022044505116365,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,0.7929703915883676,-0.5288223208429784,0.8306759428153757,0.5781696996345894,Gable,CompShg,HdBoard,HdBoard,BrkFace,-0.39301989294694123,TA,TA,PConc,Gd,Gd,No,Unf,-3.6695165730293247,Unf,-0.34533307435446614,1.578513775552034,0.42056054401544074,GasA,Gd,Y,SBrkr,0.2912225927187506,-0.7986806102277708,-0.12825180433396777,-0.6178790233800987,-0.7972852816151909,-0.2787896591927671,0.8558496252235976,-0.7400498417697862,0.1712048139177583,-0.24363358812630714,TA,-0.2698631048157176,Typ,0.6598172777597059,TA,Attchd,0.7278960792313661,Fin,0.391543056888647,-0.2782342792796639,TA,TA,Y,0.7279496923556765,-0.45205229507814154,-0.45298405149461957,-0.12011250501298364,-0.3111191403079549,-0.06705641715739839,Gd,MnPrv,Shed,-0.0938647814513119,-0.1155790415275688,-0.6177043660383658,WD,Normal,-0.6781262468099595,False,False,True,False,-0.662966252644612,-0.3263820165697242,0.46686391148008
-2.08840484005123,-2.685379037915162,-0.26234115375420064,Pave,Grvl,IR1,HLS,AllPub,Inside,Gtl,OldTown,Feedr,RRNn,1Fam,1Story,-0.7673187474160292,1.260349207232781,-0.5027135861832012,0.5297523998746957,Gable,CompShg,MetalSd,MetalSd,BrkFace,-0.8295024913358036,TA,Gd,CBlock,TA,TA,No,LwQ,-0.8078728214373345,Rec,1.5422310101755436,-1.30342176766317,-0.6728602460360331,GasA,TA,Y,SBrkr,-1.9673830276032762,-0.7986806102277708,-0.12825180433396777,,1.1459239674782795,-0.2787896591927671,-1.006255546919191,-0.7400498417697862,-1.0698083190923149,-0.24363358812630714,TA,-1.5650208531422654,Typ,-0.923517836452693,Gd,Detchd,-0.6114566406629943,RFn,0.391543056888647,1.279019392823893,TA,TA,Y,0.34626175450333363,0.07487712117524223,-0.45298405149461957,-0.12011250501298364,-0.3111191403079549,-0.06705641715739839,Gd,MnPrv,Shed,-0.0938647814513119,-0.1155790415275688,0.1357118572291059,WD,Normal,0.8198189415381459,False,False,False,True,-0.662966252644612,0.1967750853731739,-1.039959334758166
1.2225413950203923,,,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,0.0128258220861691,-0.5288223208429784,0.0306422254162295,-0.6322627943627522,Gable,CompShg,CemntBd,CmentBd,BrkFace,0.6518164522029843,TA,TA,CBlock,TA,TA,No,Unf,-3.6695165730293247,Unf,-0.34533307435446614,0.2621891337439578,-2.008270260531076,GasA,TA,Y,SBrkr,,0.4973391438667709,-0.12825180433396777,-0.7630810804065988,-0.7972852816151909,-0.2787896591927671,-1.006255546919191,1.2586561980679185,0.1712048139177583,-0.24363358812630714,TA,0.3777157693475563,Typ,-0.923517836452693,Gd,Attchd,0.1000744917808847,Unf,-2.3819695334263766,-2.2468379779766137,TA,TA,N,0.6496023099580949,-1.1499137087539273,-0.45298405149461957,-0.12011250501298364,-0.3111191403079549,-0.06705641715739839,Gd,MnPrv,Shed,-0.0938647814513119,-0.8556022868230779,-1.3711205893058376,WD,Abnorml,-1.6767563723753631,False,False,False,True,-0.662966252644612,-1.2803743789361857,-1.5157044175720744
